Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish
EVTDESC600161;\n\nWith_Rosas_gone_it_seems_that_many_of_his_old_allies_feared_that_Juan_wouldn't_be_as_competent_or_friendly_as_his_father_was_and_such—together_with_an_influx_of_old_Unitarians_seeing_Rosas'_death_as_the_opportunity_to_return_to_Buenos_Aires—have_organized_a_revolt_against_Juan_in_Buenos_Aires,_expelling_the_Federal_government_from_the_city_and_forcing_us_to_take_action_against_our_own_capital.;;;;;;;;;;;;;
EVTDESC600162;\n\nWe_would_be_lying_if_we_didn't_say_the_news_of_Rosas'_death_didn't_bring_us_joy_to_some_degree._Sadly,_we_now_learn_that_his_death_brough_upon_the_Confederation_a_revolt_by_the_Unitarians,_leading_to_the_new_Federal_government_having_to_declare_war_on_the_capital_in_Buenos_Aires._While_we_can't_help_but_feel_that_is_the_natural_outcome_of_giving_that_much_power_to_Buenos_Aires,_maybe_we_could_make_the_most_of_the_situation_and_return_to_the_Confederation,_leading_it_to_victory_against_the_Unitarians_one_last_time.;;;;;;;;;;;;;
EVTDESC600163;\n\nWe_would_be_lying_if_we_didn't_say_the_news_of_Rosas'_death_didn't_bring_us_joy_to_some_degree._Better_yet,_we_now_learn_that_his_death_brough_upon_the_Confederation_a_revolt_by_the_Unitarians,_leading_to_the_new_Federal_government_having_to_declare_war_on_the_capital_in_Buenos_Aires._Maybe_we_could_make_the_most_of_the_situation_and_help_Buenos_Aires_overthrow_Rosas.;;;;;;;;;;;;;
EVTDESC600164;\n\nOur_current_situation_has_attracted_the_attention_of_$FROMCOUNTRY$,_which_after_breaking_off_from_the_Confederation_long_ago_seems_to_be_interested_in_helping_us_against_the_Unitarians,_as_long_as_they_can_rule_the_Confederation_afterwards,_it_seems.;;;;;;;;;;;;;
EVTDESC600165;\n\nOur_current_situation_has_attracted_the_attention_of_$FROMCOUNTRY$,_which_after_breaking_off_from_the_Confederation_long_ago_seems_to_be_interested_in_reforming_the_Confederation_under_their_rule,_declaring_war_against_Buenos_Aires_and_the_rest_of_Argentina.;;;;;;;;;;;;;
EVTDESC600166;\n\nDespite_our_best_intentions,_it_would_seem_the_$FROMCOUNTRY$_wasn't_very_interested_in_letting_us_running_the_Confederation,_even_if_it_means_getting_our_help.;;;;;;;;;;;;;
EVTDESC600169;\n\nBuenos_Aires_has_finally_been_pacified._We_have_put_to_rest_the_last_of_Unitarian_resistance_to_our_rule_and_we_are_finally_free_to_consolidate_our_rule_over_Argentina.;;;;;;;;;;;;;
EVTDESC600167;\n\nThe_separation_of_the_Litoral_from_Argentina_was_controversial,_for_sure._But_it_was_a_necessary_measure_against_Rosas_Totalitarianism._Now,_with_Rosas_gone_there_is_nothing_in_the_way_of_reunifying_our_two_nations,_especially_if_the_democratic_advancements_from_the_Litoral_are_implemented_in_the_rest_of_the_country.;;;;;;;;;;;;;
EVTDESC600168;\n\nWith_the_Rosas'_triumph_against_all_of_Argentina's_enemies,_Argentina_has_consolidated_its_position_as_an_independent_South_American_power._Despite_that,_now_that_Rosas_is_gone,_we_can't_help_but_examine_what_did_he_left_behind_\n\nWill_Rosism_survive_without_Rosas?_Or_it_is_time_that_we_return_to_our_Federalist_ideals_now_that_the_Restorer_of_Laws_is_gone?;;;;;;;;;;;;;
cuzco_protectorate_title;The South Peruvian Protectorate;;;;;;;;;;;;;
cuzco_protectorate_desc;§RGain 2.5-5 infamy, depending on if you or your puppet own Cusco!§! Despite the shifting economic and political developments since independence, South Peru stills remains connected to Bolivia in one way or another. This connection has long been the a point of contention between Peru and Bolivia, even leading to Santa Cruz's Peru-Bolivian Confederation at one point, but before that, the connection between South Peru and Bolivia—in face of the independence war and concerns over Lima's stability—pushed one of our heroes, San Martín, into considering the possibility of an autonomous South Peruvian protectorate, under Platine—or Chilean—supervision. While the days of our independence war are long over, with our growing dominance over South Andean affair, we could try to use such plans to our advantage and detach South Peru from Lima, strengthening its connections to old Bolivia, allowing us to expand our great state and placate the people of Alto Peru.;;;;;;;;;;;;;
EVTOPTA600170;What do you mean the Foreign Affairs Ministry is calling it "Provincia del Cuzco";;;;;;;;;;;;;
EVTDESC600170;\n\nWith_the_creation_of_our_newly-established_Protectorate_of_Cusco,_our_influence_over_South_Peru_is_secure._On_paper,_we_are_to_decide_its_fate_on_a_later_date,_but_we_aren't_sure_if_everyone_in_our_government_is_very_keen_on_having_South_Peru_rejoining_Peru_or_even_becoming_its_own_republic_again._Some_of_the_documents_directed_at_the_protectorate_already_refer_to_Cusco_as_a_province,_instead_of_a_protectorate,_worrying_some_in_our_government_which_are_not_interested_in_incorporating_South_Peru_at_all._\n\nAs_of_now,_while_some_in_our_government_try_to_assure_its_protectorate_status,_others_are_sure_to_slowly_plant_the_idea_of_South_Peru_as_just_another_province,_so_it_can_be_eventually_be_made_an_integral_part_of_our_nation.;;;;;;;;;;;;;
EVTDESC600171;\n\nAfter_"liberating"_South_Peru,_we_established_a_5-year_protectorate_to_help_the_region_to_function_independently_from_Lima_and_today,_that_time_is_finally_up._For_some,_the_date_comes_not_a_day_too_early,_with_some_in_Cusco_having_opposed_our_rule_ever_since_official_documents_started_refering_to_ther_region_as_"Provincia_del_Cuzco"._Speaking_of_which,_such_incidents_only_became_more_frequent_as_time_went_on,_with_most_documents_at_this_point_refering_to_the_region_as_such._At_this_point,_many_think_that_integration_into_our_nation_is_only_a_matter_of_time_or_if_it_hasn't_already_happened._\n\nStill,_some_fear_still_fear_that_South_Peru_will_be_freed_soon_and_such,_the_government_of_Alto_Peru_has_asked_us_to_transfer_some_of_protectorate's_territory,_as_compensation_for_our_protection_and_to_protect_the_Alto_Peruvian_economy.;;;;;;;;;;;;;
jose_de_san_martin;José de San Martín;;;;;;;;;;;;;
jose_de_san_martin_desc;Despite his old age, the return of San Martín was met with joy by most of the Argentine Confederation. The hero has since returned to military service and even if his role is limited due to his advancing age, his mere presence is enough to raise our morale and increase our prestige in the region!;;;;;;;;;;;;;
EVTDESC600172;\n\nAfter_the_dead_of_his_wife,_José_Francisco_de_San_Martín_y_Matorras—father_of_the_nation_and_the_hero_of_Argentine,_Chilean_and_Peruvian_independence—sailed_out_of_South_America,_taking_his_daughter_whom_was_to_study_in_Europe._Despite_that,_the_man_has_kept_a_close_eye_on_Argentine_politics,_to_the_point_of_admiring_Rosas_for_putting_an_end_to_the_civil_war_that_plagued_the_country_for_so_long,_leading_to_the_two_men_exchange_friendly_letters_between_one_another_regularly._Today,_a_special_letter_came_into_Rosas'_office._With_news_of_the_French_Blockade_of_La_Plata_San_Martín_has_officially_offered_his_services_to_Rosas_and_the_Argentine_Confederation._While_we_could_hardly_refuse_such_an_offer,_his_health_has_declined_significantly_ever_since_the_days_of_the_independence_war,_with_his_role_in_our_military_probably_being_severy_limited_if_he_were_to_return.;;;;;;;;;;;;;
EVTDESC600173;\n\nWhen_San_Martín_came_back_to_Argentina,_he_would_soon_find_himself_fighting_against_not_only_the_Anglo-French_Blockade,_but_also_the_Unitarians_acting_as_their_allies_on_the_mainland._With_the_defeat_of_the_Unitarians,_the_Blockade_was_lifted_and_Argentina_stood_triumphant_against_the_European_powers,_much_to_the_delight_of_San_Martin._\n\nWith_the_worst_of_the_fighting_over_and_driven_blind_with_age,_San_Martín_resigned_from_the_army_once_and_for_all,_quietly_retiring_to_Buenos_Aires_where_he_would_spend_his_last_days,_dying_shortly_after_in_the_company_of_his_daughter_and_grandchildren._His_burial_was_quick_and_without_much_cerimony_in_Buenos_Aires,_as_per_his_will._\n\nRosas,_on_the_other_hand,_arranged_for_a_small_ceremony_in_his_honor_at_the_heart_of_Buenos_Aires_in_which_the_dictator_was_given_San_Martín's_saber_and_read_some_of_San_Martín's_last_words_to_him,_thanking_Rosas_for_defending_the_honor_of_republic_against_foreign_powers.;;;;;;;;;;;;;
EVTDESC600174;\n\nBelgrano_and_Artigas,_both_heroes_of_the_Argentine_Confederation,_having_fought_for_its_freedom_against_the_Spanish_Crown_and_Porteño_centralism_respectively._None_of_them,_however,_were_as_great_as_José_Francisco_de_San_Martín_y_Matorras,_not_even_the_Father_of_Federalism—Artigas—or_the_tragic_hero_of_independence—Belgrano._Having_liberated_half_a_continent,_his_deeds_go_beyond_our_borders,_with_his_liberation_of_Chile_and_Peru_leaving_him_as_one_of,_if_not,_the_greatest_liberator_in_South_America._\n\nWith_the_political_situation_of_the_Confederation_stabilizing_after_so_long_we_are_free_to_finally_ponder_about_San_Martín's_role_as_one_of_our_hero_and_declare_him_"Father_of_the_Fatherland",_securing_his_legacy_besides_Artigas_and_Belgrano_and_using_his_sympathies—and_later_support—towards_federalism_to_strengthen_the_founding_principles.;;;;;;;;;;;;;
EVTDESC600175;\n\nDespite_being_a_hero_to_Chile_and_Peru,_San_Martín_remains_a_controversial_figure_in_Argentina._The_Federalists_were_quick_to_acclaim_him_as_a_national_hero,_having_being_favored_by_him_since_the_start_of_the_Argentine_Civil_Wars,_despite_his_commitment_to_not_get_involved_in_our_squabbles._Such_commitment_was_what_made_the_Unitarian_Party_and_its_political_successors_ressent_him,_with_his_refusal_to_aid_the_Supreme_Directory_against_the_Federalists._\n\nBut_that_changes_now,_with_ex-president_Bartolomé_Mitre_publishing_"Historia_de_San_Martín_y_de_la_emancipación_sudamericana",_a_(biased)_biography_of_San_Martín,_leading_to_his_universal_acclaim_as_a_South_American_liberator_and_creation_of_several_innacuracies_to_portray_San_Martín_as_a_Unitarian_hero,_turning_his_figure_into_a_convenient_to_the_current_Argentine_Republic.;;;;;;;;;;;;;
EVTDESC600176;\n\nJosé_Francisco_de_San_Martín_y_Matorras_died_on_the_17th_of_August_1850,_in_the_small_town_of_Boulogne_in_northern_France._The_body_of_the_Father_of_the_Fatherland_was_to_be_returned_to_Argentina_and_to_be_burried_in_Buenos_Aires_as_per_his_will,_but—due_to_Urquiza's_revolt—his_return_was_delayed_and_later,_with_Buenos_Aires_being_dominated_by_Unitarians_and_seceding_from_Argentina,_the_return_of_his_body_was_delayed_indeindefinitely._\n\nNow,_with_the_political_situation_in_Argentina_finally_stabilizing_and_the_position_of_San_Martín_as_a_hero_reaffirmed,_there_are_finally_favorable_conditions_for_his_body_is_to_head_back_to_Argentina_once_and_for_all,_with_his_remains_being_burried_in_Buenos_Aires_Metropolitan_Cathedral,_where_he_may_rest_once_and_for_all.;;;;;;;;;;;;;
legacy_of_san_martin_title;The Legacy of San Martín;;;;;;;;;;;;;
legacy_of_san_martin_desc;§RGain 5 infamy§! Argentina has many heros, but they all pale in comparison to San Martín. The legacy of the Father of the Fatherland is felt even beyond our borders, with our hero even being a revered figure in Chile and Peru, besides O'Higgins and Bolívar respectively. \n\nNow that we became a stable great power in the Southern Cone, it is only natural we consider how his legacy could be used to influence the other nations on which he is celebrated.;;;;;;;;;;;;;
EVTDESC600177;\n\n"My_sword_has_not_come_to_dominate_Chile,_but_to_liberate_it."\n\nSuch_were_the_words_of_San_Martín_upon_his_refusal_of_power_in_Chile_following_its_liberation._This_short_sentence_has_been_the_thorn_on_the_side_of_chavunist_intelligentsia._With_our_recent_rise_to_power_and_stabilization,_there_are_some_in_our_government_that_wish_for_us_to_take_the_role_of_hegemon_in_South_America,_using_the_legacy_of_San_Martín_to_justify_incursions_into_Chile,_Peru_and_even_Ecuador,_creating_a_new_union_between_our_nations._That_would_go_against_everything_that_San_Martín_stood_for,_and_that_fact_isn't_lost_on_us,_being_a_major_point_by_more_moderate_minds._Some_try_to_say_that_San_Martín_would_want_such_a_union_between_the_countries_he_liberated,_while_others_outright_say_that_his_wishes_hardly_matter_for_our_ambitions.;;;;;;;;;;;;;
EVTDESC600178;\n\nWhile_San_Martín_poses_no_threat_to_Rosas'_regime,_his_return_undoubtedly_rallied_some_people_around_him,_soldiers_and_intellectuals_alike_are_fascinated_by_his_figure,_with_the_hero_being_closer_to_a_celebrity_than_a_general_these_days._But_recently,_a_special_group_of_people_rallied_around_him,_"The_Cuzco_Club",_a_group_of_monarchist_intellectuals_which_took_special_interest_in_Belgrano's_1816_Inca_Monarchy_Plan_in_the_Congress_of_Tucumán,_which_San_Martín_and_the_Federalists_supported._While_the_plan_was_proposed_as_to_more_easily_gather_support_from_European_powers,_with_our_recent_conflicts_against_the_French_and_the_English,_some_can't_help_but_wonder_if_a_monarchy_still_wouldn't_help_us_to_drive_away_the_hateful_eyes_of_our_European_adversaries.;;;;;;;;;;;;;
local_economic_upturn;Local Economic Upturn;;;;;;;;;;;;;
EVTDESC600179;\n\nWith_our_reintegration_of_Potosí—whether_we_annex_the_rest_of_Alto_Peru_or_not—the_Interior_provinces_of_Argentina_have_seen_a_significant_economic_upturn._These_provinces—before_our_independence—had_their_economies_and_trade_oriented_towards_Potosí,_with_an_independent_Bolivia_posing_a_significant_setback_to_their_economy_and_severely_hurting_the_Federalist_position_in_the_region._Now,_we_are_happy_to_notice_that—with_the_reintegration_of_Potosí—the_Interior_has_reoriented_their_trade_back_towards_Potosí,_leading_to_a_significant_flourish_of_the_local_economies_due_to_old_routes_being_brought_back,_undoing_the_economic_catastrophe_caused_by_Bolivian_independence_and_attracting_settlers_to_the_region.;;;;;;;;;;;;;
EVTDESC600180;\n\nChile_has_been_under_our_control_for_a_while_even_before_our_policy_shifted_towards_persuing_a_union_between_our_nations._Once_we_had_our_trusted_men_ruling_in_Santiago,_Chile_was_organized_into_a_group_of_provinces_which_enjoy_special_autonomy,_with_our_rule_being_mediated_through_Santiago._Now,_with_our_new_ambitions_declared,_we_called_for_a_meeting_with_the_Chilean_governors_in_Maipú_to_discuss_the_future_of_Chile_until_the_union_with_Peru_is_formalized._The_main_question_posed_by_the_Chilean_governors_is_if_Chile_will_enjoy_of_its_special_autonomy_until_such_a_union_comes_to_life,_or_if_Chilean_integration_will_be_conducted_as_soon_as_possible._\n\nEither_way,_our_mission_in_Chile_for_the_following_years_is_rooting_out_any_remaining_resistance_to_our_rule_and_fostering_a_sense_of_brotherhood_between_our_two_nations...;;;;;;;;;;;;;
chilean_sister_republic_title;The Sister Republic Across the Andes;;;;;;;;;;;;;
chilean_sister_republic_desc;§RGain 7.5 infamy§! With the failure of the Army of the North, San Martín—correctly—determined that securing Chilean independence would be pivotal to secure Platine independence in the face of the failures in Alto Peru. His plans would come to fruition with the Army of the Andes and the Chilean Declaration of Independence following the Battle of Maipú. While our relations were friendly—with our armies fighting together against the Peru-Bolivian Confederation—disputes would slowly surface over our borders in Patagonia the Andes, leading to a falling out between our two nations. Our newly announced ambitions served only to grow the rift between our nations further, leaving us no choice but to turn their worse fears into reality and leave clear our intention to force them into our beautiful union.;;;;;;;;;;;;;
EVTDESC600181;\n\nOur_recent_ambitions_on_Chile_recently_bore_fruit,_with_Chile_coming_swiftly_under_our_control._While_the_Andes_may_prove_a_obstacle_in_the_integration_of_Chile,_our_main_priority_now_will_be_to_crush_the_remaining_resistance_and_foster_a_sense_of_brotherhood_between_our_nations._While_this_surely_will_be_a_monumental_task,_there_is_still_the_question_if_we_will_relegate_Chile's_running_to_local_governors_or_if_we_are_to_govern_it_directly_across_from_the_Andes.;;;;;;;;;;;;;
EVTDESC600182;\n\nWith_the_integration_of_Alto_Perú,_we_once_again_have_full_control_over_Potosí_and_its_mine._Potosí_not_only_was_once_the_economic_center_of_the_region,_rivaling_Buenos_Aires_and_Lima,_but_it_also_was_the_site_of_one_of_the_most_pretigious_coin_mints_in_the_Americas—which_coined_Argentina's_first_coins._Of_course,_after_our_independence,_we_took_our_minting_operations_away_from_the_city,_but_now_that_is_once_again_in_our_hands_we_have_to_decided_if_we_are_to_once_again_have_it_as_our_national_mint_or_if_we_are_to_let_Potosí_fade_into_the_the_annals_of_history.;;;;;;;;;;;;;
national_mint;National Mint;;;;;;;;;;;;;
LPL_claims_Peru_title;Dominate Lima;;;;;;;;;;;;;
LPL_claims_Peru_desc;§RGain 5-15 infamy§! When San Martín liberated Peru, he worried that the Liman elites would impose their will on the rest of the country and, whether this happened or not, we used it to justify our take over of South Peru and—now that South Peru has been dealt with—our next objetive lies in completely dominating Lima and the rest of Peru, with the hopes of preparing it for a future union between our nations.;;;;;;;;;;;;;
EVTDESC600183;\n\nAs_news_of_our_victory_spread_across_the_Americas,_many_of_the_exiled_Unitarians_hiding_in_Chile_and_Montevideo_can_finally_return_to_Argentina,_leading_to_the_return_of_many_of_the_Unitarian_leaders_that_were_driven_into_exile_by_the_Federalists_victories_over_Buenos_Aires—including_the_1st_President_of_Argentina,_Bernadino_Rivadavia.;;;;;;;;;;;;;
EVTDESC600184;\n\nDespite_being_able_to_reconquer_Buenos_Aires_by_starting_a_revolt_in_the_countryside,_the_Interior_is_far_from_our_support_base._Now_that_we_returned_to_Buenos_Aires,_it_became_clear_that_the_Interior_is_a_savage_and_backwards_land,_with_our_newly-appointed_governors_having_a_hard_time_ruling_over_anything_west_of_Córdoba._\n\nIf_we_are_to_have_true_control_over_Argentina,_we_will_have_to_have_put_some_work_into_not_only_integrating_the_Interior,_but_subduing_any_resistance_to_our_rule_in_the_region,_lest_the_"weak"_and_unruly_Interior_leads_to_our_downfall_once_again.;;;;;;;;;;;;;
the_hostile_interior;The Hostile Interior;;;;;;;;;;;;;
subdue_the_interior_title;Subdue the Interior;;;;;;;;;;;;;
subdue_the_interior_desc;To Unitarism, the Interior is a hassle—a savage land of uncivilized natives, unruly gauchos and despotic caudillos. Our control over the Interior is weak, with our appointed governors west of Córdoba having a hard time not being toppled by local rivals and Federalist revolts. While we can keep supressing the Interior, it is clear that having to do so only depletes our resources and leaves us open to being toppled by the Federalists once again. \n\nIf we are to finally subdue the Savage Interior, we need to not only modernize our administration of the territory, but also reform our military structure so charismatic tyrants can't threaten our governors with the help of militant gauchos anymore.;;;;;;;;;;;;; 
ARG_conservative_0;Partido Unitario (Rivadavistas);;;;;;;;;;;;;
ARG_liberal_0;Partido Unitario (Liberales);;;;;;;;;;;;;
ARG_reactionary_0;Partido Federal;;;;;;;;;;;;;
EVTDESC600185;\n\nWhile_the_Interior_is_a_natural_enemy_of_our_Unitarian_ideology,_no_region_is_more_outrageous_than_Mesopotamia._Ever_since_the_rise_of_José_Gervasio_Artigas_anything_beyond_the_Paraná_River_sat_firmly_under_the_Federalist_influence_and_our_recent_victories_haven't_changed_that._While_at_first_we_were_able_to_depose_the_governors_of_Entre_Rios_and_Corrientes,_both_provinces_are_now_under_a_violent_guerrilla_campaign_carried_out_by_the_Federalists_with_native_support._We_hope_our_governors_in_the_region_can_hold_on_by_themselves,_as_we_aren't_in_the_position_to_pacify_the_region_ourselves...;;;;;;;;;;;;;
EVTDESC600186;\n\nThe_Unitarian_Party_was_never_agaisnt_letting_Argentina_become_a_democratic_republic_with_free_elections,_but_the_dominant_stance_was_that_a_temporary_dictatorship_would_be_necessary_as_we_properly_build_Argentina_as_an_independent_state._While_now_we_have_a_vocal_minority_of_liberals_urging_us_to_liberalize_at_once,_the_Rivadavian_position_of_keeping_a_dictatorship_for_the_time_being_reigns_supreme,_seeing_as_in_the_months_following_our_return_to_Buenos_Aires_it_became_clear_that_we_still_have_our_fair_share_of_enemies_across_the_country._If_we_were_to_liberalize_now,_we_would_be_showing_weakness_and_handing_the_country_over_to_those_savage_Federalists!;;;;;;;;;;;;;
EVTDESC600187;\n\nDespite_being_at_odds_with_most_of_the_country_and_having_a_hard_time_gathering_support_among_the_lower_classes,_the_Unitarian_regime_over_Argentina_survived._Sadly,_the_same_couldn't_be_said_for_the_Unitarian_Party_as_a_whole._While_Unitarian_ideals_are_meant_to_dominate_Argentina,_as_the_old_guard_of_ideological_hardliners_slowly_faded_into_irrelevancy,_Rivadavian_Unitarism_died,_giving_way_for_a_new_generation_of_Unitarists,_desilusioned_with_the_old_ways_of_the_party._Ever_since_the_start_of_the_decade_new_factions_have_been_rising_up_in_the_party_and_now,_without_the_old_guard_to_keep_the_party_together,_the_Unitarian_Party_has_officially_dissolved_giving_way_to_its_successor—the_Liberal_Party.;;;;;;;;;;;;;
invest_south_andes_title;Invest in the Southern Andes;;;;;;;;;;;;;
invest_south_andes_desc;With our recent conquest of Alto Peru, we are met with a challenge. Alto Peru—nowdays known as Bolivia—was always meant to be part of Argentina, but due to the Army of the North's failture to liberate the region, the region would end up becoming its own nation which—much to our dismay—ended up enacting a policy of trying to distance itself from us. While we now control Alto Peru for the first time since our independence, the damage is already done, as we now need to invest in the the local population so that they see that we are kin and meant to fight side-by-side as brothers for $COUNTRY$!;;;;;;;;;;;;;
integrate_south_andes_title;Accept South Andeans;;;;;;;;;;;;;
integrate_south_andes_desc;Ever since the first days of our independence, many had a vision of Alto Peru—also known as Bolivia—being part of our nation. Sadly, now this vision has come into fruition, it became clear the the people of Alto Peru hardly have accepted the fact that they are now a part of our nation. Luckily—with some nice gestures showing our commitment to them—we can reintegrate them and teach their place in our great nation.;;;;;;;;;;;;;
1816_inca_plan_title;Revive 1816 Inca Plan;;;;;;;;;;;;;
1816_inca_plan_desc;§RGain 24.99 infamy§! In 1816, in the wake of Argentinian Independence, Manuel Belgrano proposed that not only La Plata, Chile and Peru should unite under single nation, but also that—to gather recognition from the European powers—such a nation should crown a monarch, an Inca monarch to be more precise. Now that we went through with such plans to crown an Inca King, it is about time that we seize our position as a rising power to declare the need to realize the 1816 Inca Plan and unite most of Hispanic South America under our great monarchy!;;;;;;;;;;;;;
EVTDESC600188;\n\nA_new_trend_started_spreading_among_muslims_across_Russia,_with_muslim_intellectuals_promoting_the_creating_of_"New_Method_Schools"_in_direct_opposition_to_traditionalist_schools_for_the_Muslim_populations_of_our_nation._With_it_came_the_a_new_class_of_Muslim_reformers,_the_Jadids,_whose_ideas_quickily_spread_across_the_Empire,_from_its_first_steps_in_Crimea_to_the_depths_of_Central_Asia._In_general,_the_Jadid_Movement_main_focus_was_on_reforming_the_education_of_Muslims_across_the_Russian_Empire—including_the_education_of_women—and_promoting_a_modernization_Islamic_social_and_cultural_life._In_general,_the_Jadidist_were_held_in_a_higher_regard_by_the_Russian_population,_seeing_them_as_a_good_alternative_to_the_"extremists"_of_the_Ulama_and_Islamic_Clergy_in_general.;;;;;;;;;;;;;
EVTDESC600189;\n\nFollowing_the_proliferation_of_the_Jadid_Movement_across_the_Russian_Empire,_the_Young_Khivans_political_movement_was_formed._While_at_first_the_movement_restricted_itself_to_cultural_and_educational_endeavors—as_did_much_of_the_Jadid_Movement—it_would_also_slowly_promote_the_liberalization_of_the_Khanate_of_Khiva,_eventually_managing_to_get_Isfandiyar_Khan_to_establish_a_short-lived_constitutional_monarchy,_even_if_such_an_arrangement_would_soon_be_undone_and_Khiva_would_once_again_become_a_backwards_absolute_monarchy_before_finally_dissolving_into_the_Khorezm_People's_Soviet_Republic.;;;;;;;;;;;;;_
EVTDESC600190;\n\nFollowing_the_proliferation_of_the_Jadid_Movement_across_the_Russian_Empire,_the_Young_Bukharans_society_was_formed._While_at_first_the_movement_restricted_itself_to_modernizing_Bukhara—as_did_much_of_the_Jadid_Movement—it_soon_would_find_itself_in_the_middle_of_the_of_the_Russian_Civil_War,_siding_with_the_Bolshevik_government_and_becoming_the_basis_for_the_first_government_of_the_Bukharan_People's_Soviet_Republic._Sadly,_most_of_its_members_would_end_up_purged_after_1936.;;;;;;;;;;;;;
force_isfandiyar_khan_title;Force Isfandiyar Khan to publish the Young Khivans Manifesto;;;;;;;;;;;;;
force_isfandiyar_khan_desc;With the recent wave of revolts and revolutionary movements across Central Asia and especially Khiva, the Young Khivans have the perfect opportunity to force Isfandiyar Khan into signing a manifesto establishing a legislative Majlis and put prominent Young Khivan Bobohun Salimov as its chairman. Despite the Khan being bound to accept, as a conservative we know that he won't be happy with the arrangement and will look for a way of undermining the Young Khivans to recover his power.;;;;;;;;;;;;;
EVTDESC600191;\n\nDespite_being_able_to_get_concessions_from_Isfandiyar_Khan,_the_Young_Khivans_would_instantly_see_themselves_at_odds_with_the_Khan,_with_him_being_able_to_exploit_his_position_of_ruler_of_Khiva_to_hinder_the_modernization_efforts_of_the_Majlis._Now,_the_khan_plans_to_depose_and_persecute_the_members_of_the_Young_Khivan_movement_with_the_help_of_the_Russian_Cossacks._The_situation_is_tense,_but_there_may_be_a_chance_for_the_Young_Khivans_to_put_an_end_to_the_Khan's_tyranny_once_and_for_all...;;;;;;;;;;;;;
EVTDESC600192;\n\nBeing_one_of_our_newly-adquired_territories,_Cusco_sits_far_away_from_our_usual_seat_of_power._Despite_that,_there_recently_were_talks_about_maybe_moving_our_administrative_capital_to_the_region,_as_the_city_once_was_planned_to_be_the_capital_of_a_union_between_Peru_and_La_Plata._While_it_would_be_a_costly_and_cumbersome_move,_it_would_also_greatly_help_us_manage_our_new_Andine_holdings_without_much_problems...;;;;;;;;;;;;;
EVTDESC600193;\n\nPresident_Manuel_Oribe_from_Uruguay_was_deposed_by_the_Colorado_Party_and_fled_the_country._While_he_planned_on_seeking_refuge_on_Buenos_Aires_at_first,_Oribe_was_soon_turned_away_by_the_unsympathetic_Unitarian_government,_which_feared_the_Blanco_leader_would_end_up_leading_to_instability,_considering_his_ideological_similiarities_with_the_Argentine_Federal_Party._\n\nInstead,_he_arrived_earlier_this_morning_in_the_port_of_Rio_de_Janeiro,_with_a_few_interested_observers_going_out_to_meet_him_and_hear_stories_about_his_experiences._While_we_don't_see_Oribe_and_threat,_considering_Rivera's_tied_to_the_Unitarians_in_Argentina_and_revolutionaries_from_Rio_Grande_do_Sul,_maybe_having_him_at_our_disposal_would_be_useful_in_the_future.;;;;;;;;;;;;;
EVTDESC600194;\n\nDespite_being_able_to_restore_our_hold_over_most_of_Rio_Grande_do_Sul,_the_local_revolutionaries_are_still_active_in_the_state,_carrying_out_a_guerrilla_campaign_with_support_from_the_Uruguyan_Colorados._Now,_with_the_defeat_of_the_Liberals_in_São_Paulo_and_Minas_Gerais,_the_Rio-grandense_Revolutionaries_intensified_their_activities,_trying_to_make_the_most_out_of_the_wave_of_new_recruits_coming_from_the_failed_revolts._While_the_situation_is_under_control_now,_with_their_new_allies_and_Uruguayan_support,_Rio_Grande_do_Sul_could_once_again_become_a_problem_in_the_future._It_may_be_a_good_idea_to_consider_dispatching_a_punitive_expedition_into_Uruguay_to_rout_out_the_remaining_revolutionary_resistance.;;;;;;;;;;;;;
EVTDESC600195;\n\nWhen_Rivera_was_removed_from_the_head_of_the_army_by_Oribe,_the_revolutionaries_in_Rio_Grande_do_Sul_helped_Rivera_engage_in_a_military_campaign_to_oust_Oribe_from_power_and_return_to_the_Uruguayan_presidency._Sadly,_the_war_against_Brazil_hasn't_gone_as_well_for_the_Rio-grandense_people,_with_their_struggle_being_reduced_to_a_guerrilla_movement_that_we_were_happy_to_support._\n\nRecently,_we_were_informed_that_Brazil_is_considering_dispatching_a_punitive_expedition_against_us_to_quell_any_Rio-grandense_resistance_and_support_we_are_currently_offering_them._While_we_maybe_could_defuse_the_situation,_with_ex-oresident_Manuel_Oribe_residing_in_Brazil,_it_is_hard_to_believe_that_he_wouldn't_use_this_opportunity_to_gather_Brazilian_support_to_return_to_Uruguay._Maybe_we_reach_out_for_our_old_contacts_in_Buenos_Aires_to_support_us_in_this_time_of_need...;;;;;;;;;;;;;
