Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish
GEO_socialist;Sakartvelos Sotsial-Demokratiuli Partia;;;;;;;;;;;;;
GEO_communist;Sakartvelos Komunisturi Partia;;;;;;;;;;;;;
GEO_fascist;Erovnuli Ertobis Darazmuloba "Tetri Giorgi";;;;;;;;;;;;;
GEO_absolute_empire;Kartli-Kakheti;;;;;;;;;;;;;
GEO_semi_constitutional_empire;Kartli-Kakheti;;;;;;;;;;;;;
GEO_constitutional_empire;Kartli-Kakheti;;;;;;;;;;;;;
TCA_absolute_empire;The Bagratid Empire;;;;;;;;;;;;;
TCA_semi_constitutional_empire;The Bagratid Empire;;;;;;;;;;;;;
TCA_constitutional_empire;The Bagratid Empire;;;;;;;;;;;;;
treaty_of_georgievsk_title;Restore the Treaty of Georgievsk;;;;;;;;;;;;;
treaty_of_georgievsk_desc;Erekle II, the king of Kartli and Kakheti, has requested our protection back in 1783, to which we have most magnanimously agreed by signing the Treaty of Georgievsk. However, since the Georgians have been unable to defend themselves properly against the Persians, even after our garrison has left Tbilisi, our gracious sovereign Peter I has decreed to directly annex the kingdom in 1801. Now that the Persians have been beaten back, perhaps it would be prudent to re-uphold the treaty and restore our loyal servant and chamberlain, the prince Bagrat, son of George XII, in Kartli-Kakheti, instead of relying on the unpopular viceregal administration? A strong and loyal native state would, after all, be a beneficial buffer zone between the Ottoman and Persian empires...;;;;;;;;;;;;;
king_of_all_georgia_title;King of All Georgia;;;;;;;;;;;;;
king_of_all_georgia_desc;§RAvailable until 1837!§! Ever since the year 1465 there has been no king of a united Georgia. We have been fragmented into numerous bickering branches and used by various foreign powers. It is only as if through a divine miracle that Russia even decided to restore the Treaty of Georgievsk. If we want to become a strong state, we must resolve the ancient succession issues. The princes (batonishvili) are unfortunately too numerous to be killed off - it appears that the only option would be to pay them generous compensations and establish some sort of a set legal framework for their positions within the court and administration. Finally, we should get formal recognition from our overlord to confirm our rulership over all Georgia, which would also enable us to slowly absorb the fiefdoms in the west. The whole endeavor will be costly, but it is necessary. For a united Georgia!;;;;;;;;;;;;;
paying_off_bagratid_leeches;Batonishvili Compensations;;;;;;;;;;;;;
paying_off_bagratid_leeches_desc;We are paying off the myriad Bagratid princes in return for the recognition of our branch as the first kings of all Georgia since George VIII in 1465.;;;;;;;;;;;;;
OSS_fascist_dictatorship;Alania;;;;;;;;;;;;;
OSS_absolute_monarchy;Alania;;;;;;;;;;;;;
OSS_prussian_constitutionalism;Alania;;;;;;;;;;;;;
OSS_hms_government;Alania;;;;;;;;;;;;;
GEO_found_society_title;Found the Society for the Spreading of Literacy Among Georgians;;;;;;;;;;;;;
GEO_found_society_desc;The Society was a charity founded by the noblemen Ilia Chavchavadze, Dimitri Kipiani, and local educators like Iakob Gogebashvili and Mariam Jambakur-Orbeliani in May 1879 in order to promote a cultural renaissance among the peasantry of Georgia. The Society ran a network of schools, bookshops and libraries throughout the country, trained teachers, and sponsored Georgian-language journals and magazines. Prince Chavchavadze, a prominent writer, went on to play a leading role in the Society, succeeding the first chairman Kipiani in 1885 until his assassination in 1907. In 1885, the Mingrelian prince Niko Dadiani donated his father's rich personal library collection, including old Georgian manuscripts, to the charity. The organization involved virtually all active Georgian men of letters, several philanthropists and officials, and was instrumental in Georgian national revival in the latter half of the 19th century.;;;;;;;;;;;;;
SLU;The Slavic Union;;;;;;;;;;;;;
SLU_proletarian_dictatorship;The Union of Socialist Councils;;;;;;;;;;;;;
SLU_presidential_dictatorship;The Slavic Republic;;;;;;;;;;;;;
SLU_radical_republic;Republic of the Slavs;;;;;;;;;;;;;
SLU_fascist_dictatorship;The Great Slavic National State;;;;;;;;;;;;;
SLU_theocracy;The Patriarchate of All Slavs and the Prince-Bishopric of Montenegro;;;;;;;;;;;;;
SLU_absolute_monarchy;The Slavic Empire;Manhattanien;Manhattanisch;;Manhattanita;;;;;;;;;
SLU_prussian_constitutionalism;The Slavic Empire;Manhattanien;Manhattanisch;;Manhattanita;;;;;;;;;
SLU_hms_government;The Slavic Empire;Manhattanien;Manhattanisch;;Manhattanita;;;;;;;;;
SLU_absolute_empire;The Slavic Empire;;;;;;;;;;;;;
SLU_semi_constitutional_empire;The Slavic Empire;;;;;;;;;;;;;
SLU_constitutional_empire;The Slavic Empire;;;;;;;;;;;;;
SLU_ADJ;Slavic;;;;;;;;;;;;;
SLU_theocracy_ADJ;Slavo-Montenegrin;;;;;;;;;;;;;
SLU_conservative;Šturovites;;;;;;;;;;;;;
SLU_conservative_1;Slavic Christian Union;;;;;;;;;;;;;
SLU_liberal;Palackites;;;;;;;;;;;;;
SLU_liberal_1;Constitutional Democratic Party;;;;;;;;;;;;;
SLU_reactionary;Slavophiles;;;;;;;;;;;;;
SLU_reactionary_1;All-Slavic Black Veche;;;;;;;;;;;;;
SLU_radical;Sabinites;;;;;;;;;;;;;
SLU_radical_1;National Revolutionary Congress;;;;;;;;;;;;;
SLU_socialist_1;Socialist Revolutionary Party;;;;;;;;;;;;;
SLU_socialist_2;Labour Party;;;;;;;;;;;;;
SLU_communist;Communist Party;;;;;;;;;;;;;
SLU_fascist;All-Slavic National Radical Party;;;;;;;;;;;;;
UKR_absolute_empire;The Ruthenian Empire;;;;;;;;;;;;;
UKR_semi_constitutional_empire;The Ruthenian Empire;;;;;;;;;;;;;
UKR_constitutional_empire;The Ruthenian Empire;;;;;;;;;;;;;
UKR_absolute_empire_ADJ;Ruthenian;;;;;;;;;;;;;
UKR_semi_constitutional_empire_ADJ;Ruthenian;;;;;;;;;;;;;
UKR_constitutional_empire_ADJ;Ruthenian;;;;;;;;;;;;;
EVTDESC31502007;The_Baltic_provinces_have_submitted_to_our_integration.;;;;;;;;;;;;;
DESC80432210;\n\nPhilippe VII of Orléans, our reformist king, has passed away at the age of 56. He is now succeeded by his son Philippe - tall, blonde, athletic and with an interest in geography and exploration. His dalliances have already resulted in illegimate offspring, but whether France shall see a legitimate one before he dies in some daring accident shall be seen.;;;;;;;;;;;;;
DESC80432211;\n\nPhilippe VIII of Orléans has succumbed to pneumonia at the age of 57. He has left no legitimate offspring and has been separated from his wife since 1914. He is now succeeded by his cousin and brother-in-law, Jean, the duke of Guise - a hobbyist archeologist and historian.;;;;;;;;;;;;;
DESC80432212;\n\nJean III of Orléans has passed away at the age of 65. His successor is his son Henri - a self-proclaimed centrist, deeming himself above politics. Some rightist critics of Henri regard him as the Crown Prince of the Republic or a dyed-in-the-wool socialist, if not a Jacobin. The Countess of Paris described her husband as "an authoritarian and an absolutist." Henri is also a critic of primogeniture and favors an elective monarchy over hereditary. He believes that France should possess a council of state, which would be entrusted with the duty of finding the most worthy successor within the royal family.;;;;;;;;;;;;;
philippe_vii;Philippe VII;;;;;;;;;;;;;
philippe_vii_desc;Our king, Philippe VII, is an outspoken democrat and reformist - by now almost a defining trait of the house of Orléans, harkening back to Philippe Égalité. Liberal circles congregate around him as a champion of their cause, while the hardest traditionalists stand nervously on watch to safeguard the legacy of Charles X and the house of Bourbon.;;;;;;;;;;;;;
DESC80432213;\n\nLouis-Philippe I, King of the French and the first monarch of the house of Orléans, has passed away at the age of 76. Originally a liberal, he drifted towards conservativism with age. Nonetheless, the monarchy has persevered. Due to the accidental death of his son, prince Ferdinand Philippe, the crown of the French now skips a generation to Ferdinand Philippe's son, Louis-Philippe. As the young king is but nine years old, a regency will rule until he reaches majority.;;;;;;;;;;;;;
louis_philippe_ii;Louis-Philippe II;;;;;;;;;;;;;
louis_philippe_ii_desc;Louis-Philippe II, King of the French, is an outspoken democrat and reformist - by now almost a defining trait of the house of Orléans, harkening back to Philippe Égalité. Liberal circles congregate around him as a champion of their cause, while the hardest traditionalists bemoan his rule.;;;;;;;;;;;;;
DESC80432214;\n\nLouis-Philippe II has reached the age of majority and the regency is over. Growing up to be a supporter of democratic ideas and an admirer of the United States, one can foresee a liberal course for France. Supporters of such ideas already surround around the king and the parliament is likewise following the trend.;;;;;;;;;;;;;
DESC80432215;\n\nLouis-Philippe II, our reformist king, has passed away at the age of 56. He is now succeeded by his son, also Louis-Philippe - tall, blonde, athletic and with an interest in geography and exploration. His dalliances have already resulted in illegimate offspring, but whether France shall see a legitimate one before he dies in some daring accident shall be seen.;;;;;;;;;;;;;
DESC80432216;\n\nLouis-Philippe III has succumbed to pneumonia at the age of 57. He has left no legitimate offspring and has been separated from his wife since 1914. He is now succeeded by his cousin and brother-in-law, Jean, the duke of Guise - a hobbyist archeologist and historian.;;;;;;;;;;;;;
DESC80432217;\n\nPrince Ferdinand Philippe, the duke of Orléans and our heir, has died in an accident! The Duke was scheduled to leave for Saint-Omer to review part of the army of which he had been made the commander. He planned to travel from the Tuileries Palace to Neuilly-sur-Seine on 13 July 1842 to say goodbye to his family, and, for the sake of expediency, opted for an open carriage. When the horses of his carriage ran out of control, he lost his balance and fractured his skull, and, despite the best attentions of his doctors, the 31-year-old Duke died some hours later, surrounded by family members who had rushed to the scene. A man known for his temper and frequent battles with the reactionary doctrinaires due to his egalitarian upbringing, he was popular with the masses and loved by the poor. His minor son, Louis-Philippe, is now poised to succeed the throne.;;;;;;;;;;;;;
