EVTOPTA44103;It is right and proper to return it.;Il est juste de le rendre.;Es ist richtig und angemessen, es zurückzugeben.;Encuentran a la deriva el HMS Resolute en el Atlántico Norte, tras haber sido abandonado por el escuadrón en busca del explorador polar perdido Sir John Franklin. Los Estados Unidos adquieren el barco de quienes lo encontraron, lo reacondicionan y lo devuelven a Gran Bretaña.;Devolverlo es lo justo y lo debido.;;;;;;;;;
EVTOPTA44104;You can never be too educated.;On n'est jamais trop instruit.;Zu schlau sein gibt es nicht.;El político y abogado Horace Mann comenzó sus reformas del sistema educativo de Massachusetts. Su sistema escolar se convirtió en el modelo para todos los Estados Unidos.;Nunca sobra la educación.;;;;;;;;;
EVTOPTA44105;There are more things in the heavens and the earth...;Il y a plus de choses dans le ciel et sur la terre...;Im Himmel und auf der Erde gibt es noch so viel Unentdecktes …;El congreso de Washington ha fundado el Instituto Smithsonian, que depende directamente del presidente. Sus objetivos eran y son el respaldo de investigaciones y expediciones, y la popularización de la ciencia.;Hay más cosas en el cielo y en la tierra...;;;;;;;;;
EVTOPTA44106;Speech is a kind of act.;Le discours est une forme d'action;Sprechen ist eine Art zu Handeln;La primera colección de ensayos de Emerson se publicó en 1841, y presentó al mundo una nueva y mística filosofía, autóctona del Nuevo Mundo. Aunque muchos europeos no le consideraban demasiado 'filosófico' per se, su influencia sobre el pensamiento continental es inconfundible, particularmente en Nietzsche.;El habla es un arte.;;;;;;;;;
EVTOPTA44107;The law is the will of he whom the sheriff will obey.;La loi, c'est la volonté de celui à qui obéit le shérif;Das Gesetz ist der Wille desjenigen, dem der Sheriff gehorcht.;Oliver Wendell Holmes publica en 1861 'El derecho consuetudinario' una historia de la tradición del derecho consuetudinario. En este libro afirmaba que la ley no era algo lógico, sino más bien la voluntad del juez templada por las circunstancias, o, como rezaba su máxima más conocida: 'la vida del derecho consuetudinario no ha sido lógica, sino experimental'. Se convirtió rápidamente en un clásico, Holmes accedió a un puesto de profesor en Harvard al año siguiente, y acabó formando parte del Tribunal Supremo de los Estados Unidos. La publicación de 'El derecho consuetudinario' fue un síntoma del auge del pragmatismo entre los intelectuales americanos, y presagiaba una creciente desconfianza del moralismo tras la terrible masacre de la Guerra Civil.;La ley es la voluntad de aquel a quien obedezca el sheriff.;;;;;;;;;
EVTOPTA44108;I must have them!;Il me le faut !;Das muss ich lesen!;Ulysses S. Grant publica sus memorias, en las que relata casi toda su vida. Escribió el libro estando enfermo de un cáncer de laringe, para intentar mantener a su familia después de su muerte. Considerada universalmente una obra maestra de la literatura americana, las memorias de Grant se caracterizan por su sinceridad, claridad y economía de estilo. Mark Twain las comparó favorablemente con los Comentarios de Julio César. Las memorias fueron un éxito fenomenal en su momento y siguen siendo uno de los pocos libros que no han estado descatalogados en ningún momento desde la Guerra Civil. Probablemente sea el mejor libro escrito por un presidente americano.;¡Tengo que comprármelas!;;;;;;;;;
EVTOPTA44109;Sea power is the arbiter of victory.;La puissance maritime est l'arbitre de la victoire.;Seemacht ist der Schlüssel zum Sieg.;Alfred Thayer Mahan publica 'La influencia del poderío naval sobre la historia', examinando la importancia del poderío naval a lo largo de la historia. Lo abrazan aquellos interesados en la expansión tanto de la Armada estadounidense como de los intereses de los Estados Unidos en todo el mundo.;El poderío naval es el árbitro de la victoria;;;;;;;;;
EVTOPTA44110;To attack one's country while the sword is in her hand is treason;Attaquer un pays en état de guerre, c'est de la trahison;Angriff eines Landes mit dem Schwert in der Hand ist Verrat;En respuesta a un creciente sentimiento antibelicista y sindicalista entre los reclutas y las clases bajas, el Congreso aprobó una versión corregida de las leyes de 1799 contra los inmigrantes nacionalizados y la sedición, en la que ilegalizaba las críticas al presidente y la política de la nación en tiempo de guerra, además de perjudicar gravemente a los ciudadanos de procedencia extranjera y a los que acudían en busca de asilo. Mantenidas por el Tribunal Supremo en varias sentencias claves a lo largo de la década siguiente, estas leyes continuarían existiendo en diversas formas hasta ser anuladas medio siglo después. Durante la primera guerra mundial, los 166 miembros de los comités ejecutivos de la Internacional de Trabajadores de la Industria serían arrestados y juzgados, hundiendo al sindicato para siempre.;Es una traición atacar al propio país cuando éste empuña la espada;;;;;;;;;
EVTOPTA44111;We never sleep;Nous ne dormons jamais;Wir schlafen niemals;Los agentes de la Pinkerton, que han demostrado su efectividad a la hora de resolver robos a trenes y capturar a falsificadores, se han dedicado ahora a reventar huelgas y a infiltrarse en sociedades como la Molly Maguires.;Nunca nos dormimos;;;;;;;;;
EVTOPTA44112;Play ball!;Jouez !;Anpfiff!;Ocho equipos se han agrupado para formar una liga de béisbol limpia y bien organizada: los Boston Red Caps, los Chicago White Stockings, los Cincinnati Reds, los Hartford Dark Blues, los Louisville Grays, los New York Mutuals, los Philadelphia Athletics, y los St. Louis Browns.;¡A jugar a la pelota!;;;;;;;;;
EVTOPTA44113;Where is your cow, Mrs O'Leary?;Où est votre vache, madame O'Leary ?;Wo ist Ihre Kuh, Frau O'Leary?;Un incendio, iniciado en un granero en la residencia de Patrick O'Leary en la calle DeKoven, se ha propagado por todo el distrito comercial, destruyendo 17.450 edificios, dejando 300 víctimas mortales y a más de 98.000 personas sin hogar.;¿Dónde está su vaca, Sra.. O'Leary?;;;;;;;;;
EVTOPTA44114;Peacemaker!;La loi du six-coups !;Peacemaker!;En un tiroteo de 30 segundos en Tombstone, Arizona, Wyatt, Morgan y Virgil Earp, junto a Doc Holliday, mataron a Billy Clanton y a Tom y Bob McLaury. Los tres eran miembros de sus rivales políticos, los 'Cowboys'.;¡Pacificador!;;;;;;;;;
EVTOPTA44115;This could become the nation's favorite pastime!;Cela pourrait devenir le passe-temps national !;Dies könnte zum beliebtesten Freizeitsport unserer Nation werden.;El primer partido de béisbol con público tuvo lugar en Cooperstown, cerca de Nueva York. Los New York Knickerbockers perdieron 1 a 23 ante los New York Nine.;¡Esto podría convertirse en el pasatiempo nacional favorito!;;;;;;;;;
EVTOPTA44800;Diaz vows to remain President.;Diaz jure de rester président;Diaz schwört, Präsident zu bleiben.;Francisco Madero ha emitido un comunicado en el que condena como fraudulentas las recientes elecciones y afirma que Porfirio Díaz ya no es el presidente legítimo de México. Madero llama a los ciudadanos a levantarse en armas contra Díaz.;Díaz jura que seguirá siendo presidente.;;;;;;;;;
EVTOPTA44801;Viva la revolucion!;Viva la revolucion !;Viva la Revolucion!;Francisco Madero convence a Pascual Orozco y Francisco Villa de que se rebelen en apoyo del derrocamiento de Díaz.;¡Viva la revolución!;;;;;;;;;
EVTOPTA44802;Viva Zapata!;Viva Zapata !;Viva Zapata!;Emiliano Zapata lidera una revuelta de campesinos en la provincia de Oaxaca.;¡Viva Zapata!;;;;;;;;;
EVTOPTA44803;Dangerous ideas spreading.;De nouvelles idées dangereuses se propagent.;Gefährliche Ideen verbreiten sich.;Los dibujos satíricos de José Posada contra el régimen vigente han vuelto a dar con sus huesos en prisión.;Difusión de ideas peligrosas.;;;;;;;;;
EVTOPTA45100;Harmony with the Church.;Harmonie avec l'Église.;;Las relaciones con la iglesia han mejorado gracias al Concordato de 1860, que permite el regreso del clero francés y la apertura de escuelas parroquiales.;Buenas relaciones con la iglesia;;;;;;;;;
EVTOPTA45101;Vive l'Empereur Faustin!;Vive l'empereur Faustin !;Vive l'Empereur Faustin!;Faustin Élie Soulouque, candidato de compromiso a presidente en 1847, se ha declarado a sí mismo segundo emperador de Haití como Faustino I.;Vive l'Empereur Faustin!;;;;;;;;;
EVTOPTA46801;Ah the fragrant smell of success.;Ah, le parfum du succès !;Ah, der ... kernige Duft des Erfolgs.;Existe una gran demanda en Europa y América del Norte por los fertilizantes para la agricultura obtenidos a partir del guano. Los depósitos de guano en las islas cercanas a nuestras costas podrían convertirse en un gran beneficio para nuestra nación.;Ah, el fragante aroma del éxito.;;;;;;;;;
EVTOPTA31501;It doesn't taste, anyways!;Ça n'a pas de goût, de toute façon !;Egal, es schmeckt eh nicht!;Fumar tabaco se ha convertido en una moda cada vez más extendida. En 1837, las autoridades vienesas prohibieron fumar en lugares públicos y en las calles.;¡De todos modos, no sabe a nada!;;;;;;;;;
EVTOPTA31502;Long live the Emperor! ;Vive l'Empereur ! ;Lang lebe der Kaiser!;El emperador de Austria-Hungría, Francisco I, muere a los 67 años de edad. Su hijo Fernando I, minusválido físico y mental, le sucede en el trono. Debido a la incapacidad de Fernando, el llamado Geheime Regierungskonference (Consejo secreto de regencia), en el que figura Klemens Wenzel Fürst Metternich, gobierna en su nombre.;¡Larga vida al emperador! ;;;;;;;;;
EVTOPTA31503;Let them speak Hungarian, if it makes them feel better.;Qu'ils parlent en hongrois si cela leur fait plaisir;Lasst sie Ungarisch sprechen, wenn es ihnen damit besser geht.;Para fortalecer la independencia de Hungría dentro de la doble monarquía, el húngaro pasa a ser el único idioma que se habla en el parlamento húngaro.;Que hablen húngaro si eso les hace sentirse mejor.;;;;;;;;;
EVTOPTA31504;The Slavs free? Ridiculous;Des slaves libres... C'est ridicule !;Freie Slawen? Lächerlich;El serbio Ilya Garashanin exige, en su obra 'Natshertanye', la unidad de todos los eslavos del sur en la lucha contra los opresores austríacos y otomanos. Sus escritos se convierten en el programa oficial del movimiento nacionalista eslavo del sur.;¿Los eslavos libres? Absurdo;;;;;;;;;
EVTOPTA31505;Vivat!;Un vivat !;Sie lebe hoch!;La princesa bávara Isabel, llamada Sisí, se casa en 1854 con el emperador austríaco Francisco José I. Sus costumbres poco convencionales, que muy a menudo desdeñaban por completo la etiqueta, le hicieron ganarse las simpatías del pueblo. Fue asesinada en Ginebra en 1898.;¡Viva!;;;;;;;;;
EVTOPTA31506;An artistic genius;Un génie artistique;Ein künstlerisches Genie!;Después de que el brillante diseñador vienés Joseph Urban comenzase a trabajar en la Compañía de Ópera de Boston, el diseño en el teatro americano ha adoptado decididas tendencias europeas, convirtiéndose en una experiencia más dinámica, vistosa y emocionante.;Un artista genial;;;;;;;;;
EVTOPTA33004;We must make Schleswig German!;Germanisons Slesvig !;Schleswig muss deutsch werden!;;¡Tenemos que hacer una Schleswig alemana!;;;;;;;;;
EVTOPTA33300;A tragedy!;Quelle tragédie !;Eine Tragödie!;El Teatro del Gran Ducado de Karlsruhe arde hasta los cimientos. Mueren 63 personas.;¡Qué tragedia!;;;;;;;;;
EVTOPTA33400;Marvelous!;Merveilleux !;Wunderbar!;En 1842 se inauguró en Donaustauf, cerca de Regensburg, el Valhalla, un monumento clasicista construido al estilo de los templos griegos y bautizado con el nombre del legendario paraíso de la mitología escandinava. En este 'salón de la fama' se exhiben bustos de alemanes famosos.;¡Maravilloso!;;;;;;;;;
EVTOPTA33401;Scandalous!;Scandaleux !;Skandalös!;El fin del reinado de Luis I se debió a su aventura amorosa con la bailarina Lola Montez, a quien había hecho condesa. Los círculos católicos conservadores se opusieron tan firmemente a esa relación que se vio obligado a abdicar. Lola Montez murió, sumida en la pobreza, en Nueva York.;¡Es un escándalo!;;;;;;;;;
EVTOPTA33402;Art for everyone!;L'art pour tous !;Kunst für jedermann!;La Pinacoteca Nueva, fundada en 1836, abrió sus puertas al público en 1853. La colección se concentra especialmente en los antiguos maestros.;¡Arte para todos!;;;;;;;;;
EVTOPTA33403;An artistic genius;Un génie artistique;Ein künstlerisches Genie!;El compositor Richard Wagner ha terminado de construir el Festspielhaus en Bayreuth. Se prevé que se celebre todos los años un festival dedicado a la interpretación de grandes obras teatrales alemanas.;Un artista genial;;;;;;;;;
EVTOPTA35000;Blood is not thicker than water.;Le sang n'est pas plus épais que l'eau. ;Blut ist nicht dicker als Wasser.;¡Con la actual guerra que enfrenta a Gran Bretaña con Alemania, nuestros parientes británicos han decidido repudiarnos para salvar su propia reputación! Ahora son conocidos como la 'casa de Windsor', y han cortado todos los vínculos familiares con nuestro duque y su familia.;La sangre no es más espesa que el agua.;;;;;;;;;
EVTOPTA36200;Long live the King!;Longue vie au roi !;Lang lebe der König!;Tras el trabajo del Stænderforsamlingerne y durante la guerra contra Schleswig-Holstein y Prusia, Federico VII firmó la constitución, que permitía, entre otras cosas, elecciones parlamentarias, el reclutamiento forzoso y acababa con las decisiones unilaterales del rey. El rey seguía teniendo que elegir a su gabinete de entre la mayoría electa y aprobar las leyes, pero había nacido la primera auténtica democracia danesa.;¡Larga vida al rey!;;;;;;;;;
EVTOPTA36201;Dangerous Ideas Afloat!;De dangereuses idées circulent !;Gefährliche Ideen im Anmarsch!;En 1871, Louis Pío forma el capítulo danés de la Internacional y comienza a agitar en favor de reformas sociales y trabajadores libres.;¡Salen a flote ideas peligrosas!;;;;;;;;;
EVTOPTA36202;Lock them up!;Qu'on les arrête;Verhaften;En 1872, después de varios meses de huelga, Louis Pio convocó un gran mitin al aire libre en el ejido de Copenhague. La policía lo permitió pero, sin embargo, salió al encuentro de los trabajadores con una fuerza numerosa de policía montada y patrullas del ejército. Estalló un enfrentamiento y la policía arrestó a Louis Pio y a otros líderes socialistas. Pio fue condenado a cinco años de prisión.;¡Encerrémoslos!;;;;;;;;;
EVTOPTA36203;Pay him off and let's be done with him;Le payer pour qu'il parte;Bestecht ihn, damit er das Land verlässt;En 1875, el líder socialista Louis Pio fue indultado por el cumpleaños del rey y volvió a liderar el entonces pujante movimiento socialdemócrata. Pero su liderazgo causó varios conflictos y, a finales de 1875, emigró repentinamente a América. Luego se descubrió que la policía le había sobornado para que se marchase.;Paguémosle y acabemos con esto;;;;;;;;;
EVTOPTA36204;Free the slaves;Libérer les esclaves;Sklaven befreien;En 1878 hubo una rebelión de esclavos en las Islas Vírgenes danesas. El gobernador Peter von Scholten decidió concederles la libertad antes que aplastar la rebelión, citando la ley de 1847 según la cual los recién nacidos de esclavos eran declarados libres. Esto causó un gran conflicto con los dueños de las plantaciones y fue enviado a Dinamarca para ser juzgado, pero más adelante la corte suprema le reinstauró.;Liberar a los esclavos;;;;;;;;;
EVTOPTA36205;Strengthen the defenses of Copenhagen.;Renforcez les défenses de Copenhague.;Stärkt die Verteidigung von Kopenhagen.;De 1886 a 1892, se construyeron más de 25 fortificaciones ultramodernas en Sjaelland para asegurarse de frustrar lo que se percibía como la amenaza alemana.;Reforcemos las defensas de Copenhague.;;;;;;;;;
EVTOPTA36206;That's not good!;Ce n'est pas bien !;Das ist nicht gut!;Tras la pérdida de SønderJylland, von Köller intentó germanizar a la población danesa de las antiguas provincias danesas.;¡Eso no está nada bien!;;;;;;;;;
EVTOPTA36207;Damn!;Bon sang !;Verdammt!;En 1899, varios sindicatos crearon una asamblea común y declararon una huelga general.;¡Maldición!;;;;;;;;;
EVTOPTA36208;Damn!;Bon sang !;Verdammt!;P.A. Alberti, que había dimitido el mes anterior de su puesto como ministro de justicia, se entregó por haber desfalcado más de 15 millones de coronas a su propio banco, o lo que es lo mismo, una quinta parte del presupuesto anual de Dinamarca. Había dimitido tras haber usado el tesoro público para ayudar a financiar varios préstamos, y su arresto condujo a la caída del gobierno y a un 'Rigsretsag', un juicio de estado, contra Alberti y otros dos miembros del gabinete que le habían ayudado a ocultar su delito.;¡Maldición!;;;;;;;;;
EVTOPTA36209;A Sell!;Une vente !;Verkaufen!;Después de que los Estados Unidos solicitasen la compra de las islas, se celebró un referéndum consultivo y, en 1917, Dinamarca vendió las islas a cambio de dinero.;¡Una venta!;;;;;;;;;
EVTOPTA36210;Great stories!;De grandes histoires !;Tolle Geschichten!;En 1882 se publica 'Fyrretyve fortællinger af fædrelandets historie', de A.D. Jørgensen, que resultó de gran ayuda a la hora de ayudar a las minorías danesas al sur de la frontera a preservar su nacionalidad danesa.;¡Qué historias más buenas!;;;;;;;;;
EVTOPTA36211; Let's develop this land!; Développons ce pays !;Lasst uns dieses Land entwickeln!;Det danske Hedeselskab (compañía danesa de los páramos) fue fundada tras la guerra de 1864, en la que se perdió un tercio del país. El objetivo de la compañía era el desarrollo del páramo de Jutlandia, 'Para ganar dentro lo que se perdió fuera'.; ¡Explotemos estas tierras!;;;;;;;;;
EVTOPTA36212;Oh no, not again!;Oh non, encore !;Oh nein, nicht schon wieder!;El castillo de Christiansborg, reconstruido en 1794 tras un incendio, volvió a incendiarse en 1884. La parte principal ardió hasta los cimientos y, a causa de la situación política, no fue reconstruido hasta 1907.;¡Oh, no, otra vez no!;;;;;;;;;
EVTOPTA36213;Splendid! Art for the people!;Splendide ! L'art pour le peuple !;Großartig! Kunst für das Volk!;La Ny Carlsberg Glyptoteket fue fundada en 1892 por Carl Jacobsen, propietario de la compañía cervecera Ny Carlsberg. Al principio fue utilizada sobre todo para exhibir la vasta colección de escultura moderna de Carl Jacobsen, pero más tarde también se añadieron esculturas clásicas.;¡Espléndido! ¡Arte para el pueblo!;;;;;;;;;
EVTOPTA36214;Are you trying to shoot me?;Vous voulez me tuer ?;Versuchen Sie, mich zu erschießen?;Estrup, durante muchos años primer ministro danés, no era un hombre demasiado popular. Un joven socialista intentó pegarle un tiro en 1885, pero la bala rebotó en un botón de su abrigo.;¿Es que intentas matarme?;;;;;;;;;
EVTOPTA36215;Mmmm...beer!;Mmmm... la bière !;Mmmh … Bier!;La corporación, constituida en Copenhague en 1891 por 11 fabricantes de cerveza, se fusionó con Tuborg en 1894 y dio comienzo a una estrecha colaboración con Carlsberg en 1903, dando así lugar a una potente y vasta industria cervecera en Dinamarca. La Unión de Compañías Cerveceras se fusionó con Carlsberg en 1969.;Mmmm... ¡Cerveza!;;;;;;;;;
EVTOPTA36216;Marvelous!;Extraordinaire !;Wunderbar!;Jacob Christian Ellehammer fue el primero en construir un aeroplano en Dinamarca. Llevó a cabo su primer vuelo el 12 de septiembre de 1906. También hizo otros descubrimientos, incluyendo un motor refrigerado, un hovercraft y un helicóptero que voló el 1 de septiembre de 1912.;¡Maravilloso!;;;;;;;;;
EVTOPTA36217;Thought provoking indeed.;Ça fait réfléchir, en effet.;Eine wahrhaft provozierende Denkweise!;El escritor y filósofo danés Kierkegaard publicó su obra 'Either/Or' en 1843. Se le considera el primer filósofo existencialista.;Vaya si le hace pensar a uno.;;;;;;;;;
EVTOPTA36218;Fun For Everyone;Du divertissement pour tous;Spiel und Spaß für jedermann!;Georg Carstensen abre el Tívoli, el primer verdadero parque de atracciones,en las antiguas fortificaciones de Copenhague.;Diversión para todos;;;;;;;;;
EVTOPTA36219;Splendid!;Une conscience plus grande parmi les agriculteurs et les ouvriers, une conscience politique élargie et le progrès technique...;Phantastisch!;La primera de varias escuelas para las clases bajas, sobre todo en las comunidades agrícolas. Durante las décadas siguientes, se abrirá un gran número de escuelas, que aumentará de manera drástica el nivel de la educación del país, dado que la escuela acepta tanto a chicos como a chicas después de que hayan empezado a trabajar.;¡Espléndido!;;;;;;;;;
EVTOPTA36220;Increased political awareness and a boost to a Liberal party;L'élargissement de la conscience politique fait des recrues pour un parti libéral;Erhöhtes politisches Bewusstsein führt zur Gründung einer liberalen Partei.;En 1871 celebró la primera de su serie de conferencias culturales. Su hermano Edvard y él se convertirían en figuras centrales del debate político y cultural danés, culminando en el periódico Politikken y la creación de una plataforma para el pensamiento político liberal.;A mayor concienciación política, mayor apoyo para un partido liberal;;;;;;;;;
EVTOPTA36221;Send an offer;Faire une offre;Angebot unterbreiten;;Enviemos una oferta;;;;;;;;;
EVTOPTA36222;Damn!;Bon sang !;Verdammt!;Históricamente, Dinamarca aceptó la oferta de los Estados Unidos, pero podría haberla rechazado, bien porque el precio ofrecido fuera insuficiente o porque en esos momentos el patriotismo fuera mucho más dominante.;¡Maldición!;;;;;;;;;
EVTOPTA36700;Hail the Lion!;Salut au Lion !;Heil dem Löwen!;En 1838, Hendrik Conscience (1812-1883), el novelista más popular del siglo XIX en el idioma flamenco, publicó una de sus dos obras maestras: 'De Vlaamse Leeuw' ('El león de Flandes'). La otra fue 'De Loteling'. La historia de la oprimida población flamenca que se enfrentó al opresor francés en la 'Batalla de las espuelas de oro' (1302) pronto fue adoptada por el movimiento flamenco y a día de hoy sigue siendo un símbolo para los flamencos.;¡Ave al león!;;;;;;;;;
EVTOPTA36701;New ideas are afoot!;De nouvelles idées circulent !;Neue Ideen sind im Anmarsch!;En 1847 tuvo lugar la formación del movimiento flamenco. El movimiento, constituido mediante un manifiesto, se convertiría en la voz de los habitantes flamencos de Bélgica. Evolucionó hasta convertirse en una aglomeración de distintas organizaciones flamencas: asociaciones deportivas, grupos musicales, teatros, organizaciones intelectuales, etc. Al principio, el movimiento era de naturaleza apolítica, pero, con los años, sus seguidores se volvieron cada vez más agresivos en sus creencias y convicciones. Posteriormente, el movimiento flamenco conduciría a la formación de, por ejemplo, partidos que presionaban pidiendo más derechos para los flamencos en la vida diaria política.;¡Nuevas ideas en marcha!;;;;;;;;;
EVTOPTA36702;We must help those suffering;Nous devons aider ceux qui souffrent;Wir müssen den Leidenden helfen!;Los años entre 1845 y 1850 se convirtieron en algunos de los peores para la población belga, especialmente para los flamencos. Los problemas empezaron en 1845, con la epidemia de la patata. Hubo que destruir decenas de miles de patatas infectadas. Eso condujo a un largo periodo de hambre y pobreza, especialmente grave en la parte rural de Flandes. Aquel trágico periodo se prolongó hasta 1850.;Debemos ayudar a los que sufren;;;;;;;;;
EVTOPTA36703;Form the Association;Former l'Association;Verband gründen;Cuando, en 1846, se fundó la Asociación por el libre comercio (Association pour la Liberté Commerciale), Bélgica se encontraba aún bajo los efectos de la epidemia de la patata y la hambruna subsiguiente. Para asegurar que los alimentos alcanzasen a la población hambrienta, se abolieron las tasas aduaneras sobre el grano importado.;Formar la Asociación;;;;;;;;;
EVTOPTA36704;Feel the vibes!;Bonnes vibrations...;Feel the vibes!;Adolphe Sax era un músico y fabricante de instrumentos de gran talento nacido en Namur, en el sur de Bélgica. En 1846 inventó el glorioso instrumento ahora conocido como saxofón. Éste fue adoptado rápidamente por músicos parisinos, y más tarde cruzó el Atlántico, donde hicieron buen uso de él en diversas bandas de jazz.;¡Qué vibraciones!;;;;;;;;;
EVTOPTA36705;Brilliant work;Beau travail;Hervorragende Arbeit!;Ernest Solvay (1838-1922) fue uno de los químicos de mayor talento de todo el mundo. Hoy en día, una de las mayores empresas químicas del mundo y la de mayor importancia de Bélgica lleva su nombre. En 1862, Solvay inventó el proceso del amoníaco (o Proceso Solvay) para la producción industrial de la sosa cáustica. En 1865 se inició la producción industrial del producto.;Un trabajo genial;;;;;;;;;
EVTOPTA36706;A true humanitarian;Un grand humanitaire;Ein wahrer Menschenfreund!;En 1865, el padre Damián De Veuster, sacerdote de Tienen, en Brabante, fletó una nave hacia la isla de Molokai, en Hawai, para ayudar a la colonia de leprosos que allí había. Trabajó y vivió allí con los leprosos durante más de 20 años, hasta su muerte por esa enfermedad en 1889.;Un auténtico altruista;;;;;;;;;
EVTOPTA36900;Reforms? Not sure we want those!;Des réformes... Je ne suis pas sûr qu'on en veuille !;Reform? Wer hat was von Reformen erzählt?;En 1836, los liberales, siguiendo el ejemplo de la fundación del Carlton Club por parte de los conservadores, fundaron el 'Reform Club', que se convertiría en el centro del liberalismo en el Reino Unido en las décadas venideras.;¿Reformas? ¡No creo que eso nos convenga!;;;;;;;;;
EVTOPTA36901;A touching story;Une histoire touchante;Eine ergreifende Geschichte;En 1838 se publica en Londres la novela de Dickens 'Oliver Twist'. En ella informaba de la pobreza y la ausencia de derechos de los trabajadores que había en esos tiempos.;Una historia conmovedora;;;;;;;;;
EVTOPTA36902;I could use a vacation too!;Je prendrais bien des vacances, moi aussi !;Ich könnte auch Urlaub vertragen!;El impresor y predicador laico británico Thomas Cook llevó a cabo el primer viaje organizado por tren desde Leicester a Loughborough. Con precios bajos y el viaje, alojamiento y comidas incluidas, viajar se convirtió en algo posible para más gente que nunca.;¡A mí también me vendrían bien unas vacaciones!;;;;;;;;;
EVTOPTA36903;A glorious couple!;Un beau couple !;Ein glorreiches Paar!;El 10 de febrero de 1840, la reina Victoria se casó con su primo, el príncipe Alberto de Sajonia-Coburgo-Gotha. A diferencia de muchos otros matrimonios de la época, éste se basaba principalmente en su afecto mutuo, no en cálculos dinásticos.;¡Una pareja gloriosa!;;;;;;;;;
EVTOPTA36904;We'll keep an eye on them!;On va les tenir à l'œil !;Wir werden ein Auge auf sie haben!;En julio de 1841 se publicó el primer número de la revista 'Punch'. Con el tiempo se convertiría en la revista satírica publicada ininterrumpidamente durante más tiempo de la historia.;¡Tendremos que vigilarlos estrechamente!;;;;;;;;;
EVTOPTA36905;It's fun to be in it!;C'est bien sympathique !;Es macht Spaß beim YMCA!;George Williams fundó la Young Men's Christian Association en Londres en 1844. Este movimiento se extendería por todo el mundo y continuaría existiendo durante generaciones.;¡Es genial ser miembro!;;;;;;;;;
EVTOPTA36906;I'm afraid we cannot help them!;J'ai bien peur qu'on ne puisse rien faire !;Ich fürchte, wir können ihnen nicht helfen!;En 1845, un hongo destruyó la mayor parte de la cosecha de patata de Irlanda. ¡Es inminente una hambruna!;¡Me temo que no podemos ayudarles!;;;;;;;;;
EVTOPTA36907;A scandal!;Quel scandale !;Ein Skandal!;En 1847, el escritor William Makepeace Thackeray publicó 'La feria de la vanidad', un escrito en el que criticaba el superficial y falso mundo de las así llamadas clases superiores.;¡Es un escándalo!;;;;;;;;;
EVTOPTA36908;This will speed up communications!;Cela va accélérer les communications !;Dies wird die Kommunikation beschleunigen!;En 1850 se inauguró la primera línea de telégrafo entre gran Bretaña y el continente europeo. El cable tenía una extensión de 40 kilómetros, cruzando todo el estrecho entre Dover y Calais.;¡Esto va a acelerar las comunicaciones!;;;;;;;;;
EVTOPTA36909;Glorious!;Magnifique !;Glorreich!;En 1851 tuvo lugar en Londres la exposición universal, que atrajo a 6.039.195 visitantes, que se maravillaron ante los productos de 13.937 expositores de 15 naciones. El Crystal Palace, construido especialmente para la ocasión, se convirtió en un hito famoso.;¡Glorioso!;;;;;;;;;
EVTOPTA36910;Brilliant work;Beau travail;;George Bernard Shaw escribe 'La quintaesencia del realismo', y funda la Independent Theatre Society, introduciendo un estilo realista radicalmente nuevo en el teatro británico.;Un trabajo genial;;;;;;;;;
EVTOPTA36911;Courage equal to desire;Le courage, c'est comme le désir;Mut ist gleich Verlangen;En 1893 se publicó el segundo libro de poesía de William Butler Yeats, 'La rosa'. A esas alturas, la suya se había convertido en una voz más que inconfundible, y su control sobre la métrica y la rima eran los de un genio. Yeats se encontraba desarrollando temas específicamente irlandeses e inició su larga asociación con los republicanos irlandeses, mezclada con un misticismo estético.;El valor equivale al deseo;;;;;;;;;
EVTOPTA36912;Is the shipwreck then a harvest, does tempest carry grain for thee?;Je m'éveille et sens la chute des ténèbres et non le jour.;Ihre Ingestalt ist aus Kraft und Anmut gemischt …;Las obras completas de poesía de Gerard Manley Hopkins se publicaron póstumamente en 1918, pese a que el propio Hopkins se negó a su publicación en vida. La poesía presentó al mundo una nueva métrica conocida como 'sprung-rhythm' (ritmo saltado), que proporcionó un gran estímulo al creciente movimiento modernista. La poesía de Hopkins era modernista, pero al mismo tiempo se le considera un poeta religioso. Se convirtió al catolicismo en su juventud y fue estudiante y profesor de filosofía cristiana medieval.;¿Acaso es el naufragio una cosecha, acaso la tormenta acarrea tu grano?;;;;;;;;;
EVTOPTA36913;Another prestigious sporting event.;Un autre événement sportif prestigieux;Noch ein prestigeträchtiges Sportereignis;La reina Victoria inaugura el trofeo de la copa América, una competición para marineros de alta mar aficionados. En el siglo XIX, todas las ediciones fueron ganadas por equipos de los Estados Unidos.;Otro prestigioso evento deportivo.;;;;;;;;;
EVTOPTA36915;Three cheers for the Queen!;Trois hourras pour la reine !;Die Queen lebe hoch!;El sexagésimo año de Victoria en el trono fue celebrado con una enorme demostración de afecto popular. A esas alturas ya había vuelto a la palestra pública una vez más tras un periodo de aislamiento después de la muerte de Alberto, su marido.;¡Tres hurras por la reina!;;;;;;;;;
